t,x,z,xdot,zdot,theta,thetadot
22.561100000000188,19.977047414955543,100.52295614550034,0.0066904267864747215,-0.1654193064781621,0.00019229468571541126,-5.4827579637803245e-05
22.61110000000019,19.97737951916124,100.51474574916762,0.006593969335589033,-0.1630017169018134,0.00018957091593255044,-5.4124154212368724e-05
22.66110000000019,19.977706834533947,100.50665545908815,0.006498870580236652,-0.16061501060008976,0.00018688217562757518,-5.342640878354891e-05
22.71110000000019,19.97802942857666,100.49868373797136,0.0064051132736998116,-0.15825891243242218,0.0001842281795584448,-5.2734393087300334e-05
22.76110000000019,19.978347367933715,100.49082906231465,0.006312680315935869,-0.15593314604543318,0.00018160863999245924,-5.204815694966197e-05
22.81110000000019,19.978660718398096,100.48308992246014,0.006221554753516081,-0.1536374340288477,0.00017902326671115788,-5.136774991569723e-05
22.861100000000192,19.978969544918794,100.47546482264377,0.006131719779656153,-0.15137149806570555,0.00017647176703300795,-5.069322090892587e-05
22.911100000000193,19.97927391160812,100.46795228103697,0.006043158734324181,-0.14913505907703917,0.00017395384585239645,-5.002461791939096e-05
22.961100000000194,19.97957388174907,100.46055082978124,0.0059558551044155686,-0.14692783736117776,0.00017146920569352132,-4.936198771947602e-05
23.011100000000194,19.97986951780264,100.45325901501595,0.005869792523982552,-0.14474955272783233,0.00016901754677783317,-4.870537560580479e-05
23.061100000000195,19.980160881415234,100.44607539689946,0.005784954774508833,-0.14259992462711588,0.0001665985671037495,-4.805482516622074e-05
23.111100000000196,19.98044803342601,100.43899854962405,0.005701325785219326,-0.1404786722736445,0.00016421196253742337,-4.7410378070517176e-05
23.161100000000197,19.9807310338743,100.43202706142466,0.0056188896334153395,-0.13838551476586564,0.00016185742691340966,-4.677207388350272e-05
23.211100000000197,19.98100994200699,100.42515953458181,0.005537630544828132,-0.13632017120075274,0.00015953465214413526,-4.613994989961676e-05
23.261100000000198,19.981284816285996,100.4183945854189,0.00545753289398226,-0.13428236078400288,0.00015724332833713032,-4.551404099768755e-05
23.3111000000002,19.981555714395665,100.4117308442941,0.00537858120456125,-0.13227180293587126,0.00015498314391904455,-4.48943795146228e-05
23.3611000000002,19.98182269325028,100.4051669555871,0.0053007601497703895,-0.13028821739277074,0.0001527537857655168,-4.428099513735089e-05
23.4111000000002,19.98208580900152,100.39870157768084,0.005224054552688584,-0.12833132430476568,0.00015055493933602976,-4.3673914811357214e-05
23.4611000000002,19.98234511704598,100.39233338293842,0.005148449386606039,-0.12640084432907847,0.00014838628881292494,-4.3073162665471566e-05
23.5111000000002,19.982600672032678,100.38606105767553,0.005073929775341244,-0.12449649871973249,0.00014624751724380842,-4.247875995146401e-05
23.561100000000202,19.98285252787059,100.37988330212848,0.005000480993532844,-0.12261800941344485,0.00014413830668662042,-4.189072499753632e-05
23.611100000000203,19.9831007377362,100.37379883041791,0.004928088466903773,-0.12076509911188466,0.0001420583383566963,-4.130907317522144e-05
23.661100000000204,19.983345354081067,100.36780637050863,0.0048567377724916495,-0.11893749136040499,0.00014000729277517863,-4.0733816878104674e-05
23.711100000000204,19.98358642863938,100.36190466416551,0.004786414638844085,-0.11713491062335761,0.00013798484991820587,-4.016496551208163e-05
23.761100000000205,19.98382401243555,100.35609246690572,0.004717104946175515,-0.11535708235609385,0.00013599068936631688,-3.960252549617677e-05
23.811100000000206,19.984058155791796,100.35036854794744,0.004648794726483163,-0.11360373307375411,0.0001340244904535694,-3.904650027316918e-05
23.861100000000206,19.984288908335728,100.34473169015524,0.004581470163619519,-0.11187459041694346,0.0001320859324158988,-3.849689032913159e-05
23.911100000000207,19.98451631900795,100.3391806899822,0.004515117593319587,-0.11016938321439308,0.00013017469453829297,-3.795369322118893e-05
23.961100000000208,19.984740436069643,100.33371435740901,0.004449723503182099,-0.1084878415426959,0.0001282904563003826,-3.7416903613020864e-05
24.01110000000021,19.984961307110176,100.32833151588014,0.004385274532603174,-0.10682969678321295,0.00012643289752007817,-3.688651331737062e-05
24.06110000000021,19.985178979054666,100.32303100223726,0.0043217574726606344,-0.10519468167623575,0.00012460169849492575,-3.636251134468331e-05
24.11110000000021,19.98539349817158,100.31781166664994,0.0042591592659492975,-0.10358253037249279,0.0001227965401408833,-3.5844883957588467e-05
24.16110000000021,19.985604910080294,100.31267237254396,0.004197467006366422,-0.10199297848208241,0.00012101710412823839,-3.5333614730559684e-05
24.21110000000021,19.985813259758665,100.3076119965271,0.004136667938846561,-0.10042576312091579,0.00011926307301443196,-3.4828684614066825e-05
24.261100000000212,19.986018591550557,100.30262942831283,0.004076749459046743,-0.09888062295474793,0.00011753413037356466,-3.4330072003005546e-05
24.311100000000213,19.986220949173383,100.29772357064166,0.004017699112980868,-0.09735729824087451,0.00011582996092239007,-3.3837752808552185e-05
24.361100000000214,19.9864203757256,100.29289333920066,0.003959504596605094,-0.0958555308675701,0.0001141502506426352,-3.3351700533422686e-05
24.411100000000214,19.986616913694213,100.2881376625409,0.003902153755353062,-0.09437506439133996,0.00011249468689948737,-3.2871886349631024e-05
